signal_id,signal_path,modulation,modulation_idx,snr_db,params,is_dual_component,one_hot_label
P3_0000_-12dB,single/train/signals/P3_0000_-12dB.npy,P3,12,-12,"{'f0': 0.375911133472138, 'N': np.int64(7), 'inverted': np.True_}",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
P3_0000_-06dB,single/train/signals/P3_0000_-06dB.npy,P3,12,-6,"{'f0': 0.375911133472138, 'N': np.int64(7), 'inverted': np.True_}",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
P3_0000_+00dB,single/train/signals/P3_0000_+00dB.npy,P3,12,0,"{'f0': 0.375911133472138, 'N': np.int64(7), 'inverted': np.True_}",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
P3_0000_+06dB,single/train/signals/P3_0000_+06dB.npy,P3,12,6,"{'f0': 0.375911133472138, 'N': np.int64(7), 'inverted': np.True_}",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
P3_0000_+12dB,single/train/signals/P3_0000_+12dB.npy,P3,12,12,"{'f0': 0.375911133472138, 'N': np.int64(7), 'inverted': np.True_}",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
P3_0000_+18dB,single/train/signals/P3_0000_+18dB.npy,P3,12,18,"{'f0': 0.375911133472138, 'N': np.int64(7), 'inverted': np.True_}",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
P3_0001_-12dB,single/train/signals/P3_0001_-12dB.npy,P3,12,-12,"{'f0': 0.20646579271586785, 'N': np.int64(6), 'inverted': np.False_}",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
P3_0001_-06dB,single/train/signals/P3_0001_-06dB.npy,P3,12,-6,"{'f0': 0.20646579271586785, 'N': np.int64(6), 'inverted': np.False_}",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
P3_0001_+00dB,single/train/signals/P3_0001_+00dB.npy,P3,12,0,"{'f0': 0.20646579271586785, 'N': np.int64(6), 'inverted': np.False_}",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
P3_0001_+06dB,single/train/signals/P3_0001_+06dB.npy,P3,12,6,"{'f0': 0.20646579271586785, 'N': np.int64(6), 'inverted': np.False_}",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
P3_0001_+12dB,single/train/signals/P3_0001_+12dB.npy,P3,12,12,"{'f0': 0.20646579271586785, 'N': np.int64(6), 'inverted': np.False_}",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
P3_0001_+18dB,single/train/signals/P3_0001_+18dB.npy,P3,12,18,"{'f0': 0.20646579271586785, 'N': np.int64(6), 'inverted': np.False_}",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
P3_0002_-12dB,single/train/signals/P3_0002_-12dB.npy,P3,12,-12,"{'f0': 0.3623306673743787, 'N': np.int64(7), 'inverted': np.True_}",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
