signal_id,signal_path,modulation,modulation_idx,snr_db,params,is_dual_component,one_hot_label
P2_0000_-12dB,single/train/signals/P2_0000_-12dB.npy,P2,11,-12,"{'f0': 0.1459137042731958, 'N': np.int64(8), 'inverted': np.True_}",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
P2_0000_-06dB,single/train/signals/P2_0000_-06dB.npy,P2,11,-6,"{'f0': 0.1459137042731958, 'N': np.int64(8), 'inverted': np.True_}",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
P2_0000_+00dB,single/train/signals/P2_0000_+00dB.npy,P2,11,0,"{'f0': 0.1459137042731958, 'N': np.int64(8), 'inverted': np.True_}",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
P2_0000_+06dB,single/train/signals/P2_0000_+06dB.npy,P2,11,6,"{'f0': 0.1459137042731958, 'N': np.int64(8), 'inverted': np.True_}",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
P2_0000_+12dB,single/train/signals/P2_0000_+12dB.npy,P2,11,12,"{'f0': 0.1459137042731958, 'N': np.int64(8), 'inverted': np.True_}",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
P2_0000_+18dB,single/train/signals/P2_0000_+18dB.npy,P2,11,18,"{'f0': 0.1459137042731958, 'N': np.int64(8), 'inverted': np.True_}",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
P2_0001_-12dB,single/train/signals/P2_0001_-12dB.npy,P2,11,-12,"{'f0': 0.3196833070478109, 'N': np.int64(6), 'inverted': np.True_}",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
P2_0001_-06dB,single/train/signals/P2_0001_-06dB.npy,P2,11,-6,"{'f0': 0.3196833070478109, 'N': np.int64(6), 'inverted': np.True_}",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
P2_0001_+00dB,single/train/signals/P2_0001_+00dB.npy,P2,11,0,"{'f0': 0.3196833070478109, 'N': np.int64(6), 'inverted': np.True_}",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
P2_0001_+06dB,single/train/signals/P2_0001_+06dB.npy,P2,11,6,"{'f0': 0.3196833070478109, 'N': np.int64(6), 'inverted': np.True_}",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
