signal_id,signal_path,modulation,modulation_idx,snr_db,params,is_dual_component,one_hot_label
P2_0000_-12dB,single/train/signals/P2_0000_-12dB.npy,P2,11,-12,"{'f0': 0.1453115612481943, 'N': np.int64(7), 'inverted': np.True_}",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
P2_0000_-09dB,single/train/signals/P2_0000_-09dB.npy,P2,11,-9,"{'f0': 0.1453115612481943, 'N': np.int64(7), 'inverted': np.True_}",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
P2_0000_-06dB,single/train/signals/P2_0000_-06dB.npy,P2,11,-6,"{'f0': 0.1453115612481943, 'N': np.int64(7), 'inverted': np.True_}",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
P2_0000_-03dB,single/train/signals/P2_0000_-03dB.npy,P2,11,-3,"{'f0': 0.1453115612481943, 'N': np.int64(7), 'inverted': np.True_}",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
P2_0000_+00dB,single/train/signals/P2_0000_+00dB.npy,P2,11,0,"{'f0': 0.1453115612481943, 'N': np.int64(7), 'inverted': np.True_}",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
P2_0000_+03dB,single/train/signals/P2_0000_+03dB.npy,P2,11,3,"{'f0': 0.1453115612481943, 'N': np.int64(7), 'inverted': np.True_}",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
P2_0000_+06dB,single/train/signals/P2_0000_+06dB.npy,P2,11,6,"{'f0': 0.1453115612481943, 'N': np.int64(7), 'inverted': np.True_}",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
P2_0000_+09dB,single/train/signals/P2_0000_+09dB.npy,P2,11,9,"{'f0': 0.1453115612481943, 'N': np.int64(7), 'inverted': np.True_}",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
P2_0000_+12dB,single/train/signals/P2_0000_+12dB.npy,P2,11,12,"{'f0': 0.1453115612481943, 'N': np.int64(7), 'inverted': np.True_}",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
P2_0000_+15dB,single/train/signals/P2_0000_+15dB.npy,P2,11,15,"{'f0': 0.1453115612481943, 'N': np.int64(7), 'inverted': np.True_}",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
P2_0000_+18dB,single/train/signals/P2_0000_+18dB.npy,P2,11,18,"{'f0': 0.1453115612481943, 'N': np.int64(7), 'inverted': np.True_}",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
P2_0001_-12dB,single/train/signals/P2_0001_-12dB.npy,P2,11,-12,"{'f0': 0.19818039921572217, 'N': np.int64(6), 'inverted': np.False_}",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
P2_0001_-09dB,single/train/signals/P2_0001_-09dB.npy,P2,11,-9,"{'f0': 0.19818039921572217, 'N': np.int64(6), 'inverted': np.False_}",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
P2_0001_-06dB,single/train/signals/P2_0001_-06dB.npy,P2,11,-6,"{'f0': 0.19818039921572217, 'N': np.int64(6), 'inverted': np.False_}",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
P2_0001_-03dB,single/train/signals/P2_0001_-03dB.npy,P2,11,-3,"{'f0': 0.19818039921572217, 'N': np.int64(6), 'inverted': np.False_}",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
P2_0001_+00dB,single/train/signals/P2_0001_+00dB.npy,P2,11,0,"{'f0': 0.19818039921572217, 'N': np.int64(6), 'inverted': np.False_}",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
P2_0001_+03dB,single/train/signals/P2_0001_+03dB.npy,P2,11,3,"{'f0': 0.19818039921572217, 'N': np.int64(6), 'inverted': np.False_}",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
P2_0001_+06dB,single/train/signals/P2_0001_+06dB.npy,P2,11,6,"{'f0': 0.19818039921572217, 'N': np.int64(6), 'inverted': np.False_}",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
P2_0001_+09dB,single/train/signals/P2_0001_+09dB.npy,P2,11,9,"{'f0': 0.19818039921572217, 'N': np.int64(6), 'inverted': np.False_}",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
P2_0001_+12dB,single/train/signals/P2_0001_+12dB.npy,P2,11,12,"{'f0': 0.19818039921572217, 'N': np.int64(6), 'inverted': np.False_}",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
P2_0001_+15dB,single/train/signals/P2_0001_+15dB.npy,P2,11,15,"{'f0': 0.19818039921572217, 'N': np.int64(6), 'inverted': np.False_}",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
P2_0001_+18dB,single/train/signals/P2_0001_+18dB.npy,P2,11,18,"{'f0': 0.19818039921572217, 'N': np.int64(6), 'inverted': np.False_}",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
P2_0002_-12dB,single/train/signals/P2_0002_-12dB.npy,P2,11,-12,"{'f0': 0.11701558877031576, 'N': np.int64(8), 'inverted': np.True_}",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
P2_0002_-09dB,single/train/signals/P2_0002_-09dB.npy,P2,11,-9,"{'f0': 0.11701558877031576, 'N': np.int64(8), 'inverted': np.True_}",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
P2_0002_-06dB,single/train/signals/P2_0002_-06dB.npy,P2,11,-6,"{'f0': 0.11701558877031576, 'N': np.int64(8), 'inverted': np.True_}",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
P2_0002_-03dB,single/train/signals/P2_0002_-03dB.npy,P2,11,-3,"{'f0': 0.11701558877031576, 'N': np.int64(8), 'inverted': np.True_}",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
P2_0002_+00dB,single/train/signals/P2_0002_+00dB.npy,P2,11,0,"{'f0': 0.11701558877031576, 'N': np.int64(8), 'inverted': np.True_}",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
P2_0002_+03dB,single/train/signals/P2_0002_+03dB.npy,P2,11,3,"{'f0': 0.11701558877031576, 'N': np.int64(8), 'inverted': np.True_}",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
P2_0002_+06dB,single/train/signals/P2_0002_+06dB.npy,P2,11,6,"{'f0': 0.11701558877031576, 'N': np.int64(8), 'inverted': np.True_}",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
P2_0002_+09dB,single/train/signals/P2_0002_+09dB.npy,P2,11,9,"{'f0': 0.11701558877031576, 'N': np.int64(8), 'inverted': np.True_}",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
P2_0002_+12dB,single/train/signals/P2_0002_+12dB.npy,P2,11,12,"{'f0': 0.11701558877031576, 'N': np.int64(8), 'inverted': np.True_}",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
P2_0002_+15dB,single/train/signals/P2_0002_+15dB.npy,P2,11,15,"{'f0': 0.11701558877031576, 'N': np.int64(8), 'inverted': np.True_}",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
P2_0002_+18dB,single/train/signals/P2_0002_+18dB.npy,P2,11,18,"{'f0': 0.11701558877031576, 'N': np.int64(8), 'inverted': np.True_}",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
P2_0003_-12dB,single/train/signals/P2_0003_-12dB.npy,P2,11,-12,"{'f0': 0.3360179386033427, 'N': np.int64(6), 'inverted': np.False_}",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
P2_0003_-09dB,single/train/signals/P2_0003_-09dB.npy,P2,11,-9,"{'f0': 0.3360179386033427, 'N': np.int64(6), 'inverted': np.False_}",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
P2_0003_-06dB,single/train/signals/P2_0003_-06dB.npy,P2,11,-6,"{'f0': 0.3360179386033427, 'N': np.int64(6), 'inverted': np.False_}",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
P2_0003_-03dB,single/train/signals/P2_0003_-03dB.npy,P2,11,-3,"{'f0': 0.3360179386033427, 'N': np.int64(6), 'inverted': np.False_}",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
P2_0003_+00dB,single/train/signals/P2_0003_+00dB.npy,P2,11,0,"{'f0': 0.3360179386033427, 'N': np.int64(6), 'inverted': np.False_}",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
P2_0003_+03dB,single/train/signals/P2_0003_+03dB.npy,P2,11,3,"{'f0': 0.3360179386033427, 'N': np.int64(6), 'inverted': np.False_}",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
P2_0003_+06dB,single/train/signals/P2_0003_+06dB.npy,P2,11,6,"{'f0': 0.3360179386033427, 'N': np.int64(6), 'inverted': np.False_}",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
P2_0003_+09dB,single/train/signals/P2_0003_+09dB.npy,P2,11,9,"{'f0': 0.3360179386033427, 'N': np.int64(6), 'inverted': np.False_}",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
P2_0003_+12dB,single/train/signals/P2_0003_+12dB.npy,P2,11,12,"{'f0': 0.3360179386033427, 'N': np.int64(6), 'inverted': np.False_}",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
P2_0003_+15dB,single/train/signals/P2_0003_+15dB.npy,P2,11,15,"{'f0': 0.3360179386033427, 'N': np.int64(6), 'inverted': np.False_}",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
P2_0003_+18dB,single/train/signals/P2_0003_+18dB.npy,P2,11,18,"{'f0': 0.3360179386033427, 'N': np.int64(6), 'inverted': np.False_}",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
P2_0004_-12dB,single/train/signals/P2_0004_-12dB.npy,P2,11,-12,"{'f0': 0.1076209394427738, 'N': np.int64(8), 'inverted': np.True_}",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
P2_0004_-09dB,single/train/signals/P2_0004_-09dB.npy,P2,11,-9,"{'f0': 0.1076209394427738, 'N': np.int64(8), 'inverted': np.True_}",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
P2_0004_-06dB,single/train/signals/P2_0004_-06dB.npy,P2,11,-6,"{'f0': 0.1076209394427738, 'N': np.int64(8), 'inverted': np.True_}",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
P2_0004_-03dB,single/train/signals/P2_0004_-03dB.npy,P2,11,-3,"{'f0': 0.1076209394427738, 'N': np.int64(8), 'inverted': np.True_}",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
P2_0004_+00dB,single/train/signals/P2_0004_+00dB.npy,P2,11,0,"{'f0': 0.1076209394427738, 'N': np.int64(8), 'inverted': np.True_}",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
P2_0004_+03dB,single/train/signals/P2_0004_+03dB.npy,P2,11,3,"{'f0': 0.1076209394427738, 'N': np.int64(8), 'inverted': np.True_}",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
P2_0004_+06dB,single/train/signals/P2_0004_+06dB.npy,P2,11,6,"{'f0': 0.1076209394427738, 'N': np.int64(8), 'inverted': np.True_}",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
P2_0004_+09dB,single/train/signals/P2_0004_+09dB.npy,P2,11,9,"{'f0': 0.1076209394427738, 'N': np.int64(8), 'inverted': np.True_}",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
P2_0004_+12dB,single/train/signals/P2_0004_+12dB.npy,P2,11,12,"{'f0': 0.1076209394427738, 'N': np.int64(8), 'inverted': np.True_}",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
P2_0004_+15dB,single/train/signals/P2_0004_+15dB.npy,P2,11,15,"{'f0': 0.1076209394427738, 'N': np.int64(8), 'inverted': np.True_}",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
P2_0004_+18dB,single/train/signals/P2_0004_+18dB.npy,P2,11,18,"{'f0': 0.1076209394427738, 'N': np.int64(8), 'inverted': np.True_}",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
